Date,AAPL,AMZN,CVX,GOOGL,GS,HD,JPM,META,MSFT,NVDA,UNH,XOM
2022-04-19,0.03955395026840497,-0.5940354189552621,0.6264521149727658,0.10301448764554884,-0.011232257220467112,0.1305465913000463,-0.14797754794113996,-1.3842844174598883,0.12719023273956398,0.8814869496058008,0.12508383225004294,0.10420148279458538
2022-04-20,0.06708353243010795,-0.5104684559717639,0.6357471293881775,0.13850350123711178,-0.17823254552871262,-0.12272514624262452,-0.18299959493744028,-1.2156456999383183,0.06639196721408484,0.9699770297347006,0.042308726666596935,0.29005955594808
2022-04-21,0.07740083144062142,-0.4508431772840274,0.6669960669878153,0.19049353922831452,-0.18325850983178962,-0.20240934153553908,-0.19809792188575354,-1.1031358048293882,0.06266707241109101,0.9412246361199346,-0.027898210868238488,0.22686082004696004
2022-04-22,0.14708755712300164,-0.4039606968895695,0.7559746165635006,0.21961356657967115,-0.2249277823239081,-0.3111494865754849,-0.23243080715282016,-1.1070084369084714,0.03335087920298513,0.8196090247066032,-0.024296576693497607,0.328138142367991
2022-04-25,0.17004358147785156,-0.5048791968489642,0.7288792043464365,0.16099966698940443,-0.28280661188654055,-0.3737578188455717,-0.24274341265411722,-1.0722243830763893,-0.030460768902863908,1.0469101641890035,0.0397706764321179,0.36026889877963353
2022-04-26,0.20213051032478094,-0.45561168170700883,0.7498131179230196,0.17660203815921094,-0.28967059553432495,-0.4727377272328839,-0.225629178130752,-1.0519770318920258,-0.025315151800492167,0.9770186431036767,0.03587708177336657,0.37949997501343286
2022-04-27,0.252790460109093,-0.3938211806978523,0.6510314482697217,0.1632924579292686,-0.3044546195232141,-0.4021538781297822,-0.24586702212824346,-1.0299875347648442,0.007304748724536805,1.036226051288196,0.10393406709717815,0.16170500182594072
2022-04-28,0.31184235305997754,-0.3580757859925411,0.5421718159438383,0.19991933933668632,-0.23013891731863992,-0.3886860598394505,-0.19951596187258921,-1.305962355721421,0.1306218257821982,1.1426194054177476,0.05687892019812296,0.09832542100606906
2022-04-29,0.3252862022810734,-0.29745899952095617,0.6284808916444193,0.19209323601422443,-0.259226347463654,-0.48945544298812454,-0.22475777702386632,-1.3140990637669918,0.10307800128700756,1.0172764853940965,0.12321306174152885,0.19556975240124252
2022-05-02,0.3699731567112319,-0.20397137915752342,0.586890815661935,0.20525025819241513,-0.2417084980692117,-0.57556218586665,-0.22764545186756152,-1.4025718597451442,0.10187976757517873,1.055897432776869,0.1637600773581623,0.1678078664302986
2022-05-03,0.39696624927217616,-0.15379047872995263,0.5525199389461041,0.24445155178822803,-0.2760827221917639,-0.5483543867726043,-0.32988244361872326,-1.3619188841249517,0.15594436071286827,1.0329321961629132,0.15201467512204275,0.13519994343366298
2022-05-04,0.43205785281608056,-0.07274703758991291,0.4819395288351171,0.28298047196766046,-0.3642430812736728,-0.5311498226013175,-0.3825488705857899,-1.312510954351839,0.21037689304727597,1.0614873713334778,0.14822878773239398,0.04612886067052706
2022-05-05,0.4215694111410057,-0.14863281384616733,0.4926183908036787,0.2610078497554135,-0.3879388885867058,-0.48571414257058737,-0.4240337702907608,-1.0819044390524926,0.2044072377864437,0.8244873465782913,0.2755205126215351,0.048613305660345815
2022-05-06,0.41028823644942686,-0.01966988405473527,0.5360947903948213,0.23429466144614827,-0.4338124872194807,-0.4857926690438131,-0.4116900775758764,-1.1307332369287555,0.1329172804811587,0.6246768501544901,0.4399165200138715,0.10351001588274301
2022-05-09,0.4166155456693597,0.0028556551158419596,0.5900811519267646,0.21629326734800097,-0.5270016566779779,-0.569889356126381,-0.4888446620964415,-1.0831924610476675,0.15792695425514897,0.708363766744348,0.39365986512280066,0.18313192976619908
2022-05-10,0.30923175243019524,0.024418448529052145,0.6636793685710087,0.1171055600105064,-0.4460926134763159,-0.43124968206618186,-0.37344577414400776,-1.1339002219131875,0.02564906399425411,0.4953909951893988,0.4831414047447373,0.2660716981305398
2022-05-11,0.4092172326344952,-0.019610095405617145,0.5647649896172696,0.0704737623710675,-0.3645772173172764,-0.32199219213873587,-0.35518573395473446,-1.1123663515320483,0.02762446809394028,0.48948703540210803,0.5078668036787906,0.10429729855073996
2022-05-12,0.48561368092823176,-0.016172745945596062,0.632175959499941,0.03833011554273989,-0.3523225910436684,-0.4145822225140398,-0.39749414193701943,-1.1468396444736375,0.0050148375828672695,0.46940341695262233,0.49493331303513854,0.2019400223724202
2022-05-13,0.5057999473449875,0.038392890222284926,0.647768194467658,0.07016782115826012,-0.3799873309246553,-0.3524349283489491,-0.5093566565183496,-1.1923856985926546,0.06225870044381082,0.39005821096254534,0.5462911252399655,0.17342772454509742
2022-05-16,0.4846372472983214,0.017837473372297658,0.6173527881073291,0.0604566250312935,-0.28371597228926737,-0.34599630779970697,-0.4671831073693049,-1.2379397991282741,0.02888134176295805,0.32764923318697803,0.5916777572272066,0.2063427206001697
2022-05-17,0.43069258320050385,0.006812220157210863,0.7094030501299393,0.072990485824691,-0.23682708340495956,-0.4456112341622912,-0.4515856825340875,-1.2268432720595637,-0.003601428450955013,0.3552495115717693,0.555811442883993,0.23350940684374935
2022-05-18,0.4284802115999674,-0.017385823908039638,0.6649322477533264,0.05509134254482863,-0.24128849850179665,-0.33745688995758283,-0.4701564580778624,-1.153197188073265,0.013398502687936985,0.3563600714185584,0.5047556712958526,0.19646681121807746
2022-05-19,0.4790055348414862,-0.05436290442471331,0.7155184400340401,0.04683982193705012,-0.1555271393595137,-0.2429298407100906,-0.3814562168222426,-1.4116193684802858,0.05402183327205829,0.15844922805654627,0.5844974503144402,0.20756316134122438
2022-05-20,0.6029349923395233,-0.10136384445300736,0.6094174276311602,0.09363556832711337,-0.14287436104743603,-0.1865252072945513,-0.308419577477946,-1.5698389112713136,0.10554639321542528,0.001113624490438947,0.5903642203482189,0.3060096751923728
2022-05-23,0.5608260679167724,-0.03887076547624002,0.6388507886696667,0.012213530081040494,-0.2175296438903351,-0.0258419953261132,-0.4254814004394799,-1.5214247408414845,0.08211657294373668,-0.05330783342472045,0.6416242584737691,0.34682516131338814
2022-05-24,0.5505197698798494,-0.10198604550320248,0.5767284695033524,0.12090402205191814,-0.21446630855493173,-0.04582246021674549,-0.49294459671477164,-1.3642042650068928,0.12649604457765792,0.01962794677897739,0.577152724281363,0.24799469892342646
2022-05-25,0.5493384222077461,-0.10423969032618713,0.6073255099181413,0.14731759143880757,-0.1988669838512178,-0.01684177167169648,-0.48399356283288436,-1.3609726533641635,0.11820228190621467,-0.15137716384382094,0.6277494180098881,0.26635860240917175
2022-05-26,0.5680066487935327,-0.07424418849220044,0.5884590067783755,0.0496674945576608,-0.21888260820408706,-0.027813661872100742,-0.5296762555319493,-1.5033145613494767,0.35258166704689153,-0.264853299871764,0.6653537188591561,0.394716039285962
2022-05-27,0.571692355531907,-0.06295264888521399,0.5971843545691314,-0.022765775747804397,-0.32530284751304994,-0.059593350075706986,-0.6277000970799663,-1.0781931433314387,0.2699724831891419,-0.28013128950954463,0.62676781879984,0.3910221400527056
2022-05-31,0.7084034697270565,-0.5089972214149232,0.5540359718720995,-0.014008453961224111,-0.39037036194887287,0.05564741750364369,-0.6811171793282813,-0.9140933849209668,0.35634086773813867,-0.32819470053799094,0.8160410558765466,0.3463125193947748
2022-06-01,0.5887052948883598,-0.6747754829534507,0.5667500114071464,-0.016120850399644844,-0.34213961367451673,0.10736235192901719,-0.6461156298724309,-0.7522327132904645,0.36867343531203006,-0.1568958176750982,0.6605942249809833,0.2961947893480706
2022-06-02,0.7213731446607391,-0.7122173117700649,0.6172525298517209,-0.030286100676087835,-0.3094639761904462,0.024289090242304606,-0.6332953882592671,-0.7431409546903667,0.3873678044897664,-0.33287423539596117,0.6962746026292292,0.3147207951084356
2022-06-03,0.7259422720244821,-0.774221515433551,0.6018171138400962,0.009447925676112932,-0.29861764726852036,-0.010708147820848973,-0.5624492782782684,-0.680810313027963,0.3008080947752126,-0.28234929779479934,0.5937466539825347,0.3773941393255118
2022-06-06,0.7160248575088417,-1.0284543767683352,0.7348976975121996,-0.050182178117389155,-0.24239559843857628,-0.03615580952575055,-0.4390749604912747,-0.7031689441393768,0.3505703871650063,-0.4375920563535613,0.7066177226084744,0.4289132590397431
2022-06-07,0.714464797790159,-1.006364164101604,0.8640786015704478,-0.041940728143590664,-0.1879858367141357,-0.05141403355930296,-0.39697498637410533,-0.7575735675877842,0.2927488524288677,-0.4544274977595566,0.7573723453840846,0.26801621706652023
2022-06-08,0.6433247352407242,-1.0182311881870176,0.7759187378668693,-0.02437402624827279,-0.006188231638615177,0.23101814519366448,-0.21066695282460948,-0.9121631030520952,0.27382506440849985,-0.7134106301260688,0.8132074746731,0.14773997469382
2022-06-09,0.7287299168496733,-0.9743529310482031,0.7730646604079294,-0.0053524364549139905,-0.03843956510137897,-0.0070879093411218425,-0.33858137112485787,-0.8019934319401777,0.29250140681233827,-0.5258096137124294,0.7377806189059275,0.15954065574721477
2022-06-10,0.5618878310617592,-0.9497363031454452,0.8070398404256592,0.06539680815648526,0.06592503306722605,-0.07726762903969439,-0.23118382826573436,-0.7837495529577416,0.2501592844223155,-0.6748863271167785,0.7382992396619262,0.22811560373002365
2022-06-13,0.39763917385901043,-0.8158289900644011,0.8848618368797831,0.05530737402266754,-0.026559048740970148,-0.003578266268242189,-0.2444266949026307,-0.6102742559499085,0.15564370946397335,-0.6696886106906378,0.6140575826406822,0.26284618975067287
2022-06-14,0.37364724976453906,-0.7036359023798844,0.8397815110721204,0.011549715761265289,-0.08366573579408279,0.01183712020132259,-0.31267211448621907,-0.6791554872666865,0.07295388074854596,-0.38780191095077754,0.5869134053252325,0.27024826800462465
2022-06-15,0.3314727521503543,-0.944375607556285,1.1264724227326548,-0.09644561907016964,-0.16573017913008573,0.08890554726183877,-0.33076849428089394,-0.4432960202153889,0.018145513463681304,-0.6122390954861588,0.6787070259832455,0.34915175414720767
2022-06-16,0.327137698486056,-0.8176339869935371,1.126986292125345,-0.13654325628323424,-0.14705558771877075,-0.003710041677394249,-0.2893798048937508,-0.5089429192625659,-0.04581738079183133,-0.3960356727251233,0.47218044758200484,0.4188142121528035
2022-06-17,0.1424660936022211,-1.2043515807472687,1.4833747425502888,-0.21453460087608422,0.12391321709566214,-0.08568901416211105,-0.11002562870518884,-0.4957342532105308,-0.20967350809742374,-0.6756001614699325,0.4367481516336535,0.8091065423867136
2022-06-21,-0.015178932182142876,-1.0575798169455575,1.291943611353099,-0.3124012401093462,0.16189721182025835,0.1740322057566968,-0.1676525872699249,-0.41459892455640074,-0.12900163690959643,-0.6407817391065425,0.3989925869843755,0.7103292611650815
2022-06-22,-0.0026007853340641804,-1.0443183049825093,1.419129033169125,-0.3633682141395465,0.1187173293065073,0.12180894782656095,-0.17723608390467294,-0.4407708912951381,-0.13294404067601903,-0.771301721491864,0.4133604316366281,0.8595242998849928
2022-06-23,0.047485656300786015,-1.2057507831470045,1.4972136143161612,-0.31647905689381417,0.14054878431785972,-0.05258721206864356,0.059461995421682096,-0.5954633877874083,-0.11747653119279873,-0.7626624453484976,0.3565400608040948,0.9491693052775827
2022-06-24,0.07600152356307913,-1.2256877597230185,1.5709036126766662,-0.5221337883943435,0.054467401203765614,0.08370117756970694,0.19454278737314146,-0.9480242842183166,-0.0537272550069489,-0.9172788909214109,0.6320815299763527,1.0551539459013257
2022-06-27,-0.0009655077653317398,-1.1258419176650376,1.5964271814808875,-0.6005430260274356,0.026785336793967662,0.10212968248813345,0.19936681648372226,-0.9187801008106766,-0.04783752584640666,-0.7178479047032897,0.4497116587496338,1.0373953068218336
2022-06-28,0.001878972897958707,-0.9417847405762323,1.4760186098292254,-0.6093979243024635,-0.002747997395485785,0.2191410710448461,0.1373050841661366,-0.7279626327143969,-0.08687030257364474,-0.5176183974098436,0.25074563297094726,0.8012926240629541
2022-06-29,0.036327168876267885,-0.9387913198576463,1.472369912335856,-0.4781486804671339,-0.1007182539067184,0.12531969024373446,0.10338191655551313,-0.8358731897689031,-0.12481133602088698,-0.29902420630309356,0.1577424908143117,0.8822258074986996
2022-06-30,0.0352322373304658,-0.7144189296671863,1.3969704634554445,-0.36054059124010446,-0.09488383526987484,-0.008475510191754576,0.15015346894017004,-0.8820703291664208,-0.135748793159427,-0.2970719000990435,0.036054348318815765,0.8747993707489164
2022-07-01,0.026100536658367535,-0.7102532145636153,1.3922278347066537,-0.27989063217003407,-0.11827571056414407,-0.07689278685225243,0.06653188762996462,-0.9214047177062372,-0.10284173198639913,-0.23564473974169367,0.025422702067389502,0.9349205725219997
2022-07-05,-0.024888691656057157,-0.7777609378454979,1.4190850743867025,-0.34832709940054407,-0.10686493259909574,-0.0456897678596678,0.08810328266399062,-0.9549443497630896,-0.1755145917267813,-0.1371732037981867,0.07348781157975523,0.9904874060184716
2022-07-06,-0.1582780247517189,-0.8213765001832193,1.497806481064639,-0.3924574865160569,-0.03195038520329502,0.054127911269223145,0.15189467488364156,-1.0047398636492466,-0.18243303799490496,-0.3168046365587699,0.043283269169651695,1.160927598470055
2022-07-07,-0.2199397653887081,-0.7604821032882626,1.5194802335048971,-0.4213718537129226,-0.010461046839480265,0.023051046477138848,0.11535497410941398,-0.9197492132621649,-0.2212111197393612,-0.3395871725453734,0.08841424866598466,1.1465017720188395
2022-07-08,-0.19140277737244354,-0.840931236662875,1.4914435382419324,-0.44385947986845564,0.002164821928845123,-0.036928975805068986,0.09488195680024597,-0.9030585123701056,-0.1741242166578667,-0.34475556875775976,0.09665539108323645,1.2499150594403146
2022-07-11,-0.18005822639086386,-0.8021712776273631,1.4680190038124197,-0.34698306840920223,-0.09837634901973938,-0.10589575210582516,0.01883499260661159,-0.7957180300464073,-0.16865422150093962,-0.3232449739985568,0.08287485220625757,1.2513730504736087
2022-07-12,-0.27969408357751313,-0.812540523305715,1.5155809846149026,-0.3278664904695129,-0.16499142020059587,0.02541017317295252,0.009669415827728123,-0.9367101055606053,-0.06943892268022335,-0.35610108974587085,0.11504088186111364,1.2816411800633387
2022-07-13,-0.3154079660730405,-0.9144308121193023,1.6119135204844972,-0.25499181536665866,-0.22515566846660362,0.008573329198656193,0.008018639602949212,-0.9598637304367186,-0.11503433225799041,-0.44258510929237954,0.2708498050974456,1.328114139629146
2022-07-14,-0.40357425111554024,-0.9757595383867173,1.5984936063584325,-0.2559861991164562,-0.03989822661911974,0.045734954117506804,0.12294233053133596,-0.955078959190855,-0.15511152354429814,-0.6301062559325612,0.30769866029029824,1.340645402607973
2022-07-15,-0.3001464438321098,-0.9953308912753599,1.6309118930442124,-0.18046883268845393,-0.09982341121402769,0.03233618355439119,0.005624351487638651,-1.009482743847499,-0.04863440870325329,-0.5344859196418459,0.11817159346666689,1.3813286296496396
2022-07-18,-0.2840657974004745,-0.9356380543621592,1.6084677772264881,-0.08829417741913026,-0.16617626643817052,-0.06889822993012112,0.02750759059346919,-1.01886189958085,0.005896900327969343,-0.44734687924875977,0.029846466683100925,1.337562569548637
2022-07-19,-0.29281969291248433,-0.9846046201690886,1.5523125423828092,-0.12062482365203105,-0.17481941480735164,0.015140411553695804,0.17181315628453755,-1.1410494039340304,0.08974709749348841,-0.6752476921267629,0.14438618410823706,1.4157662557789816
2022-07-20,-0.283363084180808,-1.0224689098322501,1.5148600753619994,0.02461436541897213,-0.30386608937383675,-0.01751034604462165,0.2742272453350416,-1.2086257005470697,0.2137099093440833,-0.6984783228487752,0.24965866741812004,1.2572421899491437
2022-07-21,-0.19331220124631976,-0.9913466649773299,1.4440517039017127,0.06446593132261587,-0.3270275793028089,-0.13425730155213939,0.18379015440249682,-1.4161212246255073,0.1598359884072177,-0.6625433455840121,0.49668581291673725,1.375778726337339
2022-07-22,-0.27124828864449757,-1.004925383317456,1.3304065499771935,0.23832366984003375,-0.3806169935645881,-0.23779202918601547,0.18257240913294695,-1.253244563259312,0.1717282055199319,-0.6107773841902415,0.5804517474929166,1.2551220601990885
2022-07-25,-0.21025558090369303,-0.8621152784007933,1.0258037573462717,0.3666529290077499,-0.4616592606616855,-0.2064142004575331,0.14512424464593107,-1.1670407030187295,0.3565599367056198,-0.5848330082698976,0.6343622230134427,0.963814940993317
2022-07-26,-0.2501582983338483,-0.7334269627915315,0.8769809832608757,0.34936494739359114,-0.2714736898427897,-0.1499329707541562,0.047522356666825694,-0.9509456664496537,0.3330186941521178,-0.418660019859663,0.33183202346664065,0.8358786030915917
2022-07-27,-0.3810237897250821,-0.9765680930965829,1.12393149171134,0.24645222936389083,-0.31468486248514815,-0.03473916295093324,0.19801399868990707,-0.9479688489760498,0.19783869354928038,-0.6876762932135496,0.517833273121775,1.0585913640111515
2022-07-28,-0.28441839239750816,-1.0888564942940857,1.2216770709034197,0.013654401997774953,-0.16420944171649224,-0.11750302908448212,0.2675738917741364,-0.8811820933115204,-0.005135455365175984,-0.8867485709501233,0.6764446064703779,1.248703505973679
2022-07-29,-0.15743458563272944,-1.361926160228155,0.8063052988233894,-0.014013551701699612,-0.026536474275396876,0.09316853616866963,0.2607577202477476,-0.6118419284601534,0.12820720884581974,-0.9492319241559071,0.8925984595379576,0.9399474008304594
2022-08-01,-0.1560497237510906,-1.2274955133769005,0.8618932429063654,-0.05326989660294341,-0.03946903775720542,0.10182862694376985,0.22515681697401432,-0.7210739862935989,0.15602066037802848,-1.0683040633623335,0.9607244644062329,0.9600384095356607
2022-08-02,-0.09524778439064518,-1.0897706131579203,0.882629186058697,-0.12674556745345544,-0.024826537829500506,0.19072419132193102,0.27077913469131293,-0.7825229063877884,0.1885120935820518,-1.3406451114280322,0.9130882783345415,1.014025636658809
2022-08-03,-0.13044879452674635,-1.0965845296895387,0.9044764123575707,-0.008554536797090315,-0.0987878140187386,0.21291427241595434,0.24015401727969865,-0.7832877997775038,0.17916108686331808,-1.2713908455798453,0.8153199812606795,1.037028550212242
2022-08-04,-0.07660356868536919,-1.1333684395707864,0.9162410029976531,0.008932880237830038,-0.1482652180705864,0.1832271762598347,0.21588304553042578,-0.8233786827258838,0.19113557611364546,-1.2888240735005039,0.8965950333856652,1.0584252680280735
2022-08-05,-0.05021454379191691,-1.1301729658565471,0.8253667430464734,0.12796119982698448,-0.2173944439111408,0.14216412701461387,0.15345061061640972,-0.7424160402817286,0.15572263764540387,-1.1769523103240187,0.8497992800711438,1.062685705944323
2022-08-08,-0.042369143846073556,-1.186746246069645,0.7885627737909783,0.19361370098972777,-0.3365760190316679,0.10577409541582564,0.1639238211026254,-0.8050805419851917,0.17418102638677616,-0.9749721624239489,0.8740179808751078,1.0456707147954865
2022-08-09,-0.06200157723837649,-1.2484637656991895,0.7954279364007922,0.12354293510011223,-0.3548872263183667,0.2638778925853432,0.15183593771930318,-0.8939586417942753,0.17191954915186705,-0.9457079620779729,0.9377939795030159,1.0606209426677469
2022-08-10,0.07212949606530517,-1.2716701247364601,0.838238898704974,0.07399338662418325,-0.34355289007725687,0.29687209160592454,0.15723224843504158,-0.998936714950404,0.028517263965162104,-0.9938535196876686,1.050440401933682,1.090589462117518
2022-08-11,0.11650282646265925,-1.2043777969190437,0.7074081797844693,0.04777464745036809,-0.46448396270726333,0.3863626802020296,0.10230374074307935,-0.9261845168787606,0.07027571289855539,-0.9148901594740585,1.0306948076701195,1.0486138407678451
2022-08-12,0.23974765568458456,-1.1742545535152056,0.7299241709797095,0.01178044271168912,-0.5482855314347451,0.5127909046767078,-0.04171833264755556,-1.0457678542947988,0.1381004474809104,-0.919588986627442,1.0919357127261689,1.0053359242599762
2022-08-15,0.13408225529477813,-1.1389079195008438,0.7396834855557859,-0.0874068906937244,-0.4486169598345966,0.44551175614243366,0.05552593508069259,-1.0018959642461356,0.01658800498167662,-0.9820342650574192,1.2251040883146365,1.0423664739627156
2022-08-16,-0.016857012839183158,-1.2212845054505252,0.865704317372465,-0.19795290885124256,-0.2941321728688274,0.2661796169429702,-0.007836559059670123,-0.8688806840388376,-0.035044406887321605,-0.819903589715629,1.0878155715656574,1.2421923338301444
2022-08-17,-0.15853239230000943,-1.1542766814057124,0.8025016670126661,-0.11150388683185367,-0.20413520615877578,0.2265357126444722,-0.05926713907118092,-0.728753389443908,-0.1589269552400331,-0.5806121524114991,0.9935418585582915,1.1334285646475448
2022-08-18,-0.10582034291696421,-0.9915308786426074,0.7421823758599542,-0.19559578292751748,-0.2370986035815481,0.22797366231214178,-0.10311503724594506,-0.53475883872222,-0.15188030314177342,-0.44367976372854945,0.7706041185704986,1.0227193941645298
2022-08-19,-0.03624095812120118,-0.8443105995773399,0.6552838241531735,-0.18679518043790638,-0.17141431814859198,0.2039230661266193,-0.06798450859691102,-0.5150711750507044,-0.16693026755156054,-0.31959171737105896,0.597343290739367,0.8517885438361131
2022-08-22,-0.014019734142522888,-0.7919074943304985,0.5752334818222604,-0.39804487982212655,-0.10914454523843678,0.3956435526765043,0.0521634496943339,-0.6425591862217713,-0.15814710915254926,-0.30710993355719884,0.6390478309194766,0.758844567352527
2022-08-23,-0.03443837110467904,-0.8681408827606543,0.5689730636825338,-0.401662815889057,-0.06323076073129444,0.46546314638706404,0.17055913643511006,-0.6818149511235594,-0.146240147547588,-0.525962692783389,0.8398497922068158,0.6766454832286963
2022-08-24,0.061134941041991894,-1.096231632574298,0.5894664288220287,-0.373071176503239,-0.06350225573706345,0.44401039806118286,0.21929102427478603,-0.8364419562570484,-0.1480769680530778,-0.5650843953201693,1.0296463551423811,0.7388592371025254
2022-08-25,0.07384168200530791,-1.0609986142126397,0.4704626877383994,-0.17658958296703303,-0.17407029595782864,0.3084960711125538,0.03408517885135193,-0.772676384697458,0.09477238939664634,-0.4419727105736602,0.913638996020329,0.7310105832840287
2022-08-26,0.08887289729764479,-0.8781441508732046,0.4027754330137368,-0.10724244111537969,-0.14045516463225052,0.2742159512804323,-0.07237174467496035,-1.0809204753750252,0.2143109788063664,-0.22723932109539752,0.8323744280416774,0.6938236093263599
2022-08-29,0.1555929773903284,-0.43002557780261785,0.6645076262523966,-0.10192664366807606,-0.23800667411465468,0.14127660744927872,-0.21150082982078505,-1.2320250291206416,0.21020494730057665,-0.13160451185218935,0.625121315796816,0.5483857921895681
2022-08-30,0.13708016027226452,-0.41625683364480404,0.6646008907106892,-0.2082890814241354,-0.25964192639632167,0.26220136211679945,-0.2814315834078116,-1.1795811482867644,0.13291673826332084,-0.05372626800475494,0.5952086703025665,0.6069190194989494
2022-08-31,0.15736175436679206,-0.4162789384601633,0.7384046287031557,-0.17517774066933955,-0.31195845106393894,0.21405119871942255,-0.29493239644273617,-1.301141774532264,0.0930126488171627,-0.021630246679711918,0.6379336525642443,0.6803556646773752
2022-09-01,0.25147613018064546,-0.39735652301278834,0.6758251400405358,-0.22949159134960612,-0.27760052820612385,0.17340713928793286,-0.30989843188194993,-1.1886660125784658,0.12328966580904092,-0.021328842003967674,0.5917829280994771,0.60856092561527
2022-09-02,0.3088718596296484,-0.3486931979074704,0.5908916303607138,-0.19742559321270703,-0.25223306901645987,0.19165989711384507,-0.32391097117439116,-1.1161276728380958,0.1639363415349075,-0.07553237105203076,0.6093143377986212,0.44924880876341833
2022-09-06,0.28324792420657047,-0.3832830683349824,0.6127970437609409,-0.21205087469034825,-0.20820252101030398,0.20282249611913486,-0.23857148387538438,-1.159139168029125,0.15954493876619963,-0.08886438760204385,0.5708390636930569,0.4608600369962852
2022-09-07,0.2835922955021454,-0.42602508917308507,0.6429465761159284,-0.22041429255988318,-0.21243419334423583,0.20304717690496046,-0.3223805876623572,-1.0664940815108126,0.15357448172152788,-0.14573027576480352,0.6035081924927925,0.5068097972778218
2022-09-08,0.36292788861600556,-0.4385510264784215,0.6719540179995819,-0.1581063590804054,-0.2081450441673767,0.07795325641569428,-0.36492750076358904,-1.078557431566932,0.230837342736494,-0.22406107671261077,0.5912529339816723,0.5374229990198868
2022-09-09,0.37726421740875404,-0.42714727888058535,0.5625023344179338,-0.19477695779041973,-0.1401840001589788,0.1202261154321726,-0.3094305122011973,-1.061199999420394,0.19338420491081199,-0.19356334228396177,0.5583149373897425,0.5146102811761208
2022-09-12,0.2669945105944763,-0.5330016312783274,0.5698294528887854,-0.17888279544749972,-0.06031440809217048,0.15424854779504601,-0.24740778699277602,-1.0245468756565812,0.18158970676566671,-0.15539145559973566,0.4620016056886276,0.5648811293344881
2022-09-13,0.31339005292751815,-0.46035035580908257,0.5315797954742035,-0.18880917725406032,-0.1349390703668582,0.1233503287339188,-0.25673735260851815,-0.9707475899568261,0.15002960294469037,-0.16913062580677168,0.473446374167773,0.5889180175540151
2022-09-14,0.3323674112859361,-0.5001626076258876,0.46328028626062706,-0.20992171898345502,-0.07313165126357457,0.1434466791409144,-0.1944084432370014,-0.9638092901329667,0.1438547049920571,-0.20227341434108703,0.5401983530423726,0.5205596908620649
2022-09-15,0.3569952098499904,-0.4480798387489663,0.48366607717314464,-0.21990607729868375,-0.11963771178420554,0.29999879930941675,-0.22960731140583224,-1.0130943054400858,0.15439926073133586,-0.241394791086265,0.47194304142028076,0.5047176472798709
2022-09-16,0.4343242492873558,-0.4530960045557755,0.5361890929973995,-0.24764560545203593,-0.10135831874724363,0.2481019115108053,-0.2692861857533397,-0.9840272117450772,0.1745661011926793,-0.2678047519351695,0.41687751695307024,0.5131592062473308
2022-09-19,0.35664199913858174,-0.46871683930858143,0.6045823660519511,-0.21964421325704514,-0.10922675774876453,0.18653117577910328,-0.34323699043581146,-0.9940546607250413,0.17567124920610191,-0.19412075155682967,0.35464492098196543,0.6509285018743718
2022-09-20,0.2720364347080428,-0.48127276684120945,0.5780567768851737,-0.21515369935188686,-0.0955656392201813,0.2142388592265834,-0.3699176161409765,-1.026864485839951,0.18617242542092227,-0.21848879194617798,0.44995221149085163,0.7068062916088097
2022-09-21,0.24568048293846234,-0.4854875471387707,0.5678028375801458,-0.1933197126534989,-0.13660214874774734,0.17690721511658497,-0.3577456490317311,-0.9772698912254181,0.17987595960236968,-0.26402906769816015,0.48853710684684637,0.7556504144109163
2022-09-22,0.21703135979238536,-0.4529115054830527,0.7058688640175081,-0.27126200188886307,-0.12819777034115015,0.10190468511165524,-0.38360257781984153,-1.0265054799900044,0.0897917241781384,-0.15804181298118192,0.35940970282987705,0.94651481257453
2022-09-23,0.18907929124615336,-0.4425476089108258,0.8138287859699428,-0.2939965033873685,-0.04974329937101174,0.0237220218531424,-0.43571955699534176,-0.9815173351037838,0.05828526988813189,-0.18380547286080057,0.2967218313132506,1.0056925763585105
2022-09-26,0.142453459485275,-0.5017317943957671,0.8327295156650686,-0.2921754895897589,-0.028363430279658985,-0.024079841548537123,-0.36663861249430385,-0.9083883325267537,-0.010403146539409241,-0.13231747970921848,0.3113921199916609,0.977523031941401
2022-09-27,0.08663920323147667,-0.49672233701569,0.9470701809870425,-0.3371634266368669,0.023546720927795056,-0.0662314730145574,-0.3829401603203389,-0.8099960663715575,0.026002460504854774,-0.2568615885453429,0.29982197368439306,0.9668345125687912
2022-09-28,0.21105828173894442,-0.5199314979510821,0.9843379588475092,-0.3395389207830402,-0.008145874772437278,-0.2540736735930186,-0.3888521002247275,-0.9608013328497178,0.05454542993566887,-0.2249032812423717,0.35828448957923836,1.0880205213150356
2022-09-29,0.3114358342152689,-0.46206076151059294,0.8604454657085167,-0.2533545451528288,0.05190795609988648,-0.27317771092499843,-0.3199431504471384,-0.9177903208132212,0.04861636888126766,-0.2328556127540498,0.33550965296424806,0.8512668237336444
2022-09-30,0.345825058236949,-0.5100875927970214,0.7715515445656727,-0.2475230412464039,0.10684081278108289,-0.291581442259964,-0.30120375417203427,-0.7527491943501116,0.07115275711817153,-0.38760059679309145,0.3313416135589216,0.8640338353578295
2022-10-03,0.429829220519137,-0.3903670152562376,0.5191776962408077,-0.1306941782922369,0.2184253571532604,-0.15052230253630652,-0.2676908433081825,-0.5809119906903429,0.03713929689187183,-0.7936464497158089,0.5046681144915937,0.6045930945024437
